3 0.000859
22 0.008575
27 0.007607
8 0.005704
3 0.070816
3 0.000779
3 0.000755
25 0.009117
34 0.008516
30 0.007945
8 0.005706
38 0.075474
47 0.009686
68 0.010586
3 0.000679
3 0.000636
3 0.000642
8 0.005751
3 0.066642
3 0.000769
3 0.00073
89 0.148487
98 0.146704
98 0.143061
98 0.148341
8 0.081357
54 0.204639
54 0.198728
59 0.255757
59 0.243652
282 1.65052
71 0.30267
23 0.06617
3 0.00208
21 0.03444
88 0.31388
167 0.455447
390 0.410917
12 0.002002
53 0.002726
57 0.00213
57 0.002046
998 1.25726
85 0.00345
85 0.00272
131 1.05877
1005 2.24693
20 0.098516
14 0.001237
76 0.005032
47 0.003106
50 0.002912
12 0.096605
22 0.006382
218 1.62289
240 1.7058
4 0.00091
4 0.00074
4 0.00074
4 0.00074
4 0.00073
4 0.00073
4 0.00072
4 0.00074
4 0.00077
4 0.00072
4 0.00071
4 0.00071
12 0.194707
6 0.001043
15 0.00149
103 0.143853
15 0.004438
153 0.151757
63 0.067473
72 0.148041
87 0.213735
89 0.208343
22 0.00417
15 0.00793
27 0.00904
17 0.00141
16 0.00144
12 0.00629
12 0.00621
33 0.00256
223 0.26457
243 0.34754
269 0.35042
12 0.00968
5 0.00139
12 0.00708
234 0.40309
62 0.06701
67 0.07412
67 0.06694
67 0.07116
183 0.19118
173 0.10715
3 0.046566
3 0.000752
3 0.000743
3 0.000721
28 0.117552
15 0.006475
34 0.035659
32 0.012434
111 0.188107
60 0.154867
143 0.343238
32 0.013951
111 0.196727
65 0.1633
148 0.32933
3 0.00113
3 0.00088
3 0.00074
3 0.00067
3 0.00069
3 0.00072
3 0.0007
25 0.068167
85 0.258117
68 0.252186
3 0.001347
33 0.080382
8 0.00586
160 0.510705
3 0.001451
3 0.000914
3 0.000685
33 0.076631
8 0.005836
160 0.542481
3 0.001017
3 0.000833
3 0.000758
67 0.19723
3 0.125739
3 0.000755
3 0.000719
3 0.000693
3 0.000697
3 0.000688
3 0.000817
3 0.00073
3 0.00069
3 0.000696
3 0.000715
3 0.000719
3 0.000794
3 0.00072
3 0.000732
176 1.9415
253 2.46527
264 2.12894
61 0.09304
116 0.2209
301 2.50065
20 0.102249
75 0.102469
207 0.921052
220 0.98924
220 0.9395
183 0.87488
192 0.85182
192 0.8807
3 0.00103
3 0.00083
94 0.425948
81 0.293457
3 0.001323
3 0.000881
211 0.934392
239 0.970508
215 0.85365
248 0.99781
3 0.001
3 0.00092
3 0.0008
3 0.00077
351 1.56687
492 3.2301
3 0.050543
3 0.000774
3 0.000759
8 0.007391
351 1.60172
492 3.24409
3 0.053494
3 0.000795
3 0.000733
8 0.007534
3 0.066814
3 0.000783
3 0.000724
32 0.010114
41 0.009409
62 0.010394
8 0.005968
1048 10.0021
207 0.0485
1289 0.2713
381 0.0638
585 0.5064
1843 2.325
18724 57.3381
18775 31.6448
18790 50.099
18857 29.237
20054 29.323
20107 29.361
20116 29.67
20189 29.757
6 0.004
3 0.001
3 0.001
3 0
3 0.001
3 0.001
3 0
8 0.008
172 0.159264
617 5.64357
329 0.06351
500 8.46756
3259 13.4897
3324 11.347
325 0.0609
4006 14.8614
4073 12.7744
4 0.0016
117 0.14336
1217 9.13808
212 0.0327
376 3.24266
3033 13.3921
3098 11.9755
210 0.0336
3536 12.5056
3603 11.0052
4 0.0016
